granule,start,end,cloud_cover,size_mb,download_nc
EMIT_L2B_MIN_001_20220827T061106_2223904_020,2022-08-27T06:11:06.000Z,2022-08-27T06:11:17.000Z,99,98.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220827T061106_2223904_020/EMIT_L2B_MIN_001_20220827T061106_2223904_020.nc
EMIT_L2B_MIN_001_20220827T061117_2223904_021,2022-08-27T06:11:17.000Z,2022-08-27T06:11:29.000Z,99,95.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220827T061117_2223904_021/EMIT_L2B_MIN_001_20220827T061117_2223904_021.nc
EMIT_L2B_MIN_001_20220901T034703_2224403_010,2022-09-01T03:47:03.000Z,2022-09-01T03:47:15.000Z,99,80.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220901T034703_2224403_010/EMIT_L2B_MIN_001_20220901T034703_2224403_010.nc
EMIT_L2B_MIN_001_20230124T093920_2302407_007,2023-01-24T09:39:20.000Z,2023-01-24T09:39:32.000Z,99,79.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230124T093920_2302407_007/EMIT_L2B_MIN_001_20230124T093920_2302407_007.nc
EMIT_L2B_MIN_001_20230326T094825_2308507_007,2023-03-26T09:48:25.000Z,2023-03-26T09:48:37.000Z,99,104.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230326T094825_2308507_007/EMIT_L2B_MIN_001_20230326T094825_2308507_007.nc
EMIT_L2B_MIN_001_20230326T094837_2308507_008,2023-03-26T09:48:37.000Z,2023-03-26T09:48:49.000Z,99,104.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230326T094837_2308507_008/EMIT_L2B_MIN_001_20230326T094837_2308507_008.nc
EMIT_L2B_MIN_001_20230330T081302_2308906_008,2023-03-30T08:13:02.000Z,2023-03-30T08:13:14.000Z,99,77.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230330T081302_2308906_008/EMIT_L2B_MIN_001_20230330T081302_2308906_008.nc
EMIT_L2B_MIN_001_20230530T080410_2315006_012,2023-05-30T08:04:10.000Z,2023-05-30T08:04:21.000Z,99,76.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230530T080410_2315006_012/EMIT_L2B_MIN_001_20230530T080410_2315006_012.nc
EMIT_L2B_MIN_001_20230607T044606_2315803_002,2023-06-07T04:46:06.000Z,2023-06-07T04:46:18.000Z,99,101.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230607T044606_2315803_002/EMIT_L2B_MIN_001_20230607T044606_2315803_002.nc
EMIT_L2B_MIN_001_20230625T062354_2317604_043,2023-06-25T06:23:54.000Z,2023-06-25T06:24:06.000Z,99,86.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230625T062354_2317604_043/EMIT_L2B_MIN_001_20230625T062354_2317604_043.nc
EMIT_L2B_MIN_001_20230628T053335_2317904_031,2023-06-28T05:33:35.000Z,2023-06-28T05:33:47.000Z,99,85.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230628T053335_2317904_031/EMIT_L2B_MIN_001_20230628T053335_2317904_031.nc
EMIT_L2B_MIN_001_20230628T053347_2317904_032,2023-06-28T05:33:47.000Z,2023-06-28T05:33:59.000Z,99,76.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230628T053347_2317904_032/EMIT_L2B_MIN_001_20230628T053347_2317904_032.nc
EMIT_L2B_MIN_001_20230628T053359_2317904_033,2023-06-28T05:33:59.000Z,2023-06-28T05:34:11.000Z,99,80.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230628T053359_2317904_033/EMIT_L2B_MIN_001_20230628T053359_2317904_033.nc
EMIT_L2B_MIN_001_20230629T044458_2318003_027,2023-06-29T04:44:58.000Z,2023-06-29T04:45:10.000Z,99,78.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230629T044458_2318003_027/EMIT_L2B_MIN_001_20230629T044458_2318003_027.nc
EMIT_L2B_MIN_001_20230702T035533_2318303_008,2023-07-02T03:55:33.000Z,2023-07-02T03:55:45.000Z,99,75.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230702T035533_2318303_008/EMIT_L2B_MIN_001_20230702T035533_2318303_008.nc
EMIT_L2B_MIN_001_20230726T091727_2320706_008,2023-07-26T09:17:27.000Z,2023-07-26T09:17:39.000Z,99,79.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230726T091727_2320706_008/EMIT_L2B_MIN_001_20230726T091727_2320706_008.nc
EMIT_L2B_MIN_001_20230730T074206_2321105_013,2023-07-30T07:42:06.000Z,2023-07-30T07:42:18.000Z,99,80.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230730T074206_2321105_013/EMIT_L2B_MIN_001_20230730T074206_2321105_013.nc
EMIT_L2B_MIN_001_20230803T060429_2321504_009,2023-08-03T06:04:29.000Z,2023-08-03T06:04:41.000Z,99,80.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230803T060429_2321504_009/EMIT_L2B_MIN_001_20230803T060429_2321504_009.nc
EMIT_L2B_MIN_001_20230803T060441_2321504_010,2023-08-03T06:04:41.000Z,2023-08-03T06:04:53.000Z,99,78.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230803T060441_2321504_010/EMIT_L2B_MIN_001_20230803T060441_2321504_010.nc
EMIT_L2B_MIN_001_20230803T060516_2321504_013,2023-08-03T06:05:16.000Z,2023-08-03T06:05:28.000Z,99,81.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230803T060516_2321504_013/EMIT_L2B_MIN_001_20230803T060516_2321504_013.nc
EMIT_L2B_MIN_001_20230803T060528_2321504_014,2023-08-03T06:05:28.000Z,2023-08-03T06:05:40.000Z,99,84.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230803T060528_2321504_014/EMIT_L2B_MIN_001_20230803T060528_2321504_014.nc
EMIT_L2B_MIN_001_20230807T042756_2321903_013,2023-08-07T04:27:56.000Z,2023-08-07T04:28:08.000Z,99,77.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230807T042756_2321903_013/EMIT_L2B_MIN_001_20230807T042756_2321903_013.nc
EMIT_L2B_MIN_001_20230817T092848_2322906_045,2023-08-17T09:28:48.000Z,2023-08-17T09:29:00.000Z,99,90.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230817T092848_2322906_045/EMIT_L2B_MIN_001_20230817T092848_2322906_045.nc
EMIT_L2B_MIN_001_20230818T084036_2323006_040,2023-08-18T08:40:36.000Z,2023-08-18T08:40:48.000Z,99,91.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230818T084036_2323006_040/EMIT_L2B_MIN_001_20230818T084036_2323006_040.nc
EMIT_L2B_MIN_001_20230821T075359_2323305_043,2023-08-21T07:53:59.000Z,2023-08-21T07:54:11.000Z,99,75.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230821T075359_2323305_043/EMIT_L2B_MIN_001_20230821T075359_2323305_043.nc
EMIT_L2B_MIN_001_20230829T044244_2324103_014,2023-08-29T04:42:44.000Z,2023-08-29T04:42:56.000Z,99,79.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230829T044244_2324103_014/EMIT_L2B_MIN_001_20230829T044244_2324103_014.nc
EMIT_L2B_MIN_001_20230922T100812_2326507_005,2023-09-22T10:08:12.000Z,2023-09-22T10:08:23.000Z,99,81.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230922T100812_2326507_005/EMIT_L2B_MIN_001_20230922T100812_2326507_005.nc
EMIT_L2B_MIN_001_20230922T100835_2326507_007,2023-09-22T10:08:35.000Z,2023-09-22T10:08:47.000Z,99,77.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230922T100835_2326507_007/EMIT_L2B_MIN_001_20230922T100835_2326507_007.nc
EMIT_L2B_MIN_001_20230922T100859_2326507_009,2023-09-22T10:08:59.000Z,2023-09-22T10:09:11.000Z,99,79.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230922T100859_2326507_009/EMIT_L2B_MIN_001_20230922T100859_2326507_009.nc
EMIT_L2B_MIN_001_20230922T100923_2326507_011,2023-09-22T10:09:23.000Z,2023-09-22T10:09:34.000Z,99,90.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230922T100923_2326507_011/EMIT_L2B_MIN_001_20230922T100923_2326507_011.nc
EMIT_L2B_MIN_001_20230922T100934_2326507_012,2023-09-22T10:09:34.000Z,2023-09-22T10:09:46.000Z,99,83.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230922T100934_2326507_012/EMIT_L2B_MIN_001_20230922T100934_2326507_012.nc
EMIT_L2B_MIN_001_20230926T083302_2326906_005,2023-09-26T08:33:02.000Z,2023-09-26T08:33:14.000Z,99,84.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230926T083302_2326906_005/EMIT_L2B_MIN_001_20230926T083302_2326906_005.nc
EMIT_L2B_MIN_001_20231204T052149_2333804_009,2023-12-04T05:21:49.000Z,2023-12-04T05:22:01.000Z,99,75.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231204T052149_2333804_009/EMIT_L2B_MIN_001_20231204T052149_2333804_009.nc
EMIT_L2B_MIN_001_20240426T052336_2411704_007,2024-04-26T05:23:36.000Z,2024-04-26T05:23:48.000Z,99,75.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240426T052336_2411704_007/EMIT_L2B_MIN_001_20240426T052336_2411704_007.nc
EMIT_L2B_MIN_001_20240519T110731_2414008_010,2024-05-19T11:07:31.000Z,2024-05-19T11:07:43.000Z,99,92.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240519T110731_2414008_010/EMIT_L2B_MIN_001_20240519T110731_2414008_010.nc
EMIT_L2B_MIN_001_20240519T110743_2414008_011,2024-05-19T11:07:43.000Z,2024-05-19T11:07:54.000Z,99,92.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240519T110743_2414008_011/EMIT_L2B_MIN_001_20240519T110743_2414008_011.nc
EMIT_L2B_MIN_001_20240625T051817_2417704_023,2024-06-25T05:18:17.000Z,2024-06-25T05:18:29.000Z,99,76.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240625T051817_2417704_023/EMIT_L2B_MIN_001_20240625T051817_2417704_023.nc
EMIT_L2B_MIN_001_20240628T042959_2418003_003,2024-06-28T04:29:59.000Z,2024-06-28T04:30:19.000Z,99,138.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240628T042959_2418003_003/EMIT_L2B_MIN_001_20240628T042959_2418003_003.nc
EMIT_L2B_MIN_001_20250722T093801_2520306_007,2025-07-22T09:38:01.000Z,2025-07-22T09:38:21.000Z,99,161.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250722T093801_2520306_007/EMIT_L2B_MIN_001_20250722T093801_2520306_007.nc
EMIT_L2B_MIN_001_20250814T085114_2522606_026,2025-08-14T08:51:14.000Z,2025-08-14T08:51:26.000Z,99,82.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250814T085114_2522606_026/EMIT_L2B_MIN_001_20250814T085114_2522606_026.nc
EMIT_L2B_MIN_001_20250925T073239_2526805_009,2025-09-25T07:32:39.000Z,2025-09-25T07:32:51.000Z,99,86.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250925T073239_2526805_009/EMIT_L2B_MIN_001_20250925T073239_2526805_009.nc
EMIT_L2B_MIN_001_20250925T073251_2526805_010,2025-09-25T07:32:51.000Z,2025-09-25T07:33:11.000Z,99,143.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250925T073251_2526805_010/EMIT_L2B_MIN_001_20250925T073251_2526805_010.nc
EMIT_L2B_MIN_001_20251003T042333_2527602_008,2025-10-03T04:23:33.000Z,2025-10-03T04:23:45.000Z,99,94.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20251003T042333_2527602_008/EMIT_L2B_MIN_001_20251003T042333_2527602_008.nc
EMIT_L2B_MIN_001_20260201T042324_2603202_008,2026-02-01T04:23:24.000Z,2026-02-01T04:23:44.000Z,99,147.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260201T042324_2603202_008/EMIT_L2B_MIN_001_20260201T042324_2603202_008.nc
EMIT_L2B_MIN_001_20260416T083047_2610605_045,2026-04-16T08:30:47.000Z,2026-04-16T08:30:59.000Z,99,83.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260416T083047_2610605_045/EMIT_L2B_MIN_001_20260416T083047_2610605_045.nc
EMIT_L2B_MIN_001_20260721T091513_2620206_012,2026-07-21T09:15:13.000Z,2026-07-21T09:15:25.000Z,99,91.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260721T091513_2620206_012/EMIT_L2B_MIN_001_20260721T091513_2620206_012.nc
EMIT_L2B_MIN_001_20260724T082831_2620506_007,2026-07-24T08:28:31.000Z,2026-07-24T08:28:51.000Z,99,158.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260724T082831_2620506_007/EMIT_L2B_MIN_001_20260724T082831_2620506_007.nc
EMIT_L2B_MIN_001_20260725T073958_2620605_005,2026-07-25T07:39:58.000Z,2026-07-25T07:40:10.000Z,99,93.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260725T073958_2620605_005/EMIT_L2B_MIN_001_20260725T073958_2620605_005.nc
EMIT_L2B_MIN_001_20260725T074158_2620605_010,2026-07-25T07:41:58.000Z,2026-07-25T07:42:21.000Z,99,150.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260725T074158_2620605_010/EMIT_L2B_MIN_001_20260725T074158_2620605_010.nc
EMIT_L2B_MIN_001_20260729T060626_2621004_002,2026-07-29T06:06:26.000Z,2026-07-29T06:06:38.000Z,99,98.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260729T060626_2621004_002/EMIT_L2B_MIN_001_20260729T060626_2621004_002.nc
EMIT_L2B_MIN_001_20260729T060650_2621004_004,2026-07-29T06:06:50.000Z,2026-07-29T06:07:11.000Z,99,156.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260729T060650_2621004_004/EMIT_L2B_MIN_001_20260729T060650_2621004_004.nc
EMIT_L2B_MIN_001_20260729T060804_2621004_005,2026-07-29T06:08:04.000Z,2026-07-29T06:08:16.000Z,99,108.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260729T060804_2621004_005/EMIT_L2B_MIN_001_20260729T060804_2621004_005.nc
EMIT_L2B_MIN_001_20260729T060816_2621004_006,2026-07-29T06:08:16.000Z,2026-07-29T06:08:28.000Z,99,103.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260729T060816_2621004_006/EMIT_L2B_MIN_001_20260729T060816_2621004_006.nc
EMIT_L2B_MIN_001_20220810T034127_2222203_003,2022-08-10T03:41:27.000Z,2022-08-10T03:41:39.000Z,100,83.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220810T034127_2222203_003/EMIT_L2B_MIN_001_20220810T034127_2222203_003.nc
EMIT_L2B_MIN_001_20220810T034139_2222203_004,2022-08-10T03:41:39.000Z,2022-08-10T03:41:51.000Z,100,80.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220810T034139_2222203_004/EMIT_L2B_MIN_001_20220810T034139_2222203_004.nc
EMIT_L2B_MIN_001_20220810T034151_2222203_005,2022-08-10T03:41:51.000Z,2022-08-10T03:42:03.000Z,100,81.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220810T034151_2222203_005/EMIT_L2B_MIN_001_20220810T034151_2222203_005.nc
EMIT_L2B_MIN_001_20220810T034203_2222203_006,2022-08-10T03:42:03.000Z,2022-08-10T03:42:14.000Z,100,80.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220810T034203_2222203_006/EMIT_L2B_MIN_001_20220810T034203_2222203_006.nc
EMIT_L2B_MIN_001_20220810T034214_2222203_007,2022-08-10T03:42:14.000Z,2022-08-10T03:42:26.000Z,100,78.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220810T034214_2222203_007/EMIT_L2B_MIN_001_20220810T034214_2222203_007.nc
EMIT_L2B_MIN_001_20220810T034226_2222203_008,2022-08-10T03:42:26.000Z,2022-08-10T03:42:46.000Z,100,141.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220810T034226_2222203_008/EMIT_L2B_MIN_001_20220810T034226_2222203_008.nc
EMIT_L2B_MIN_001_20220815T110437_2222707_030,2022-08-15T11:04:37.000Z,2022-08-15T11:04:49.000Z,100,91.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220815T110437_2222707_030/EMIT_L2B_MIN_001_20220815T110437_2222707_030.nc
EMIT_L2B_MIN_001_20220815T110449_2222707_031,2022-08-15T11:04:49.000Z,2022-08-15T11:05:01.000Z,100,92.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220815T110449_2222707_031/EMIT_L2B_MIN_001_20220815T110449_2222707_031.nc
EMIT_L2B_MIN_001_20220816T101529_2222807_030,2022-08-16T10:15:29.000Z,2022-08-16T10:15:41.000Z,100,77.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220816T101529_2222807_030/EMIT_L2B_MIN_001_20220816T101529_2222807_030.nc
EMIT_L2B_MIN_001_20220816T101553_2222807_032,2022-08-16T10:15:53.000Z,2022-08-16T10:16:04.000Z,100,78.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220816T101553_2222807_032/EMIT_L2B_MIN_001_20220816T101553_2222807_032.nc
EMIT_L2B_MIN_001_20220816T101604_2222807_033,2022-08-16T10:16:04.000Z,2022-08-16T10:16:16.000Z,100,81.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220816T101604_2222807_033/EMIT_L2B_MIN_001_20220816T101604_2222807_033.nc
EMIT_L2B_MIN_001_20220816T101616_2222807_034,2022-08-16T10:16:16.000Z,2022-08-16T10:16:28.000Z,100,85.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220816T101616_2222807_034/EMIT_L2B_MIN_001_20220816T101616_2222807_034.nc
EMIT_L2B_MIN_001_20220816T101628_2222807_035,2022-08-16T10:16:28.000Z,2022-08-16T10:16:46.000Z,100,131.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220816T101628_2222807_035/EMIT_L2B_MIN_001_20220816T101628_2222807_035.nc
EMIT_L2B_MIN_001_20220819T092622_2223106_031,2022-08-19T09:26:22.000Z,2022-08-19T09:26:34.000Z,100,84.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220819T092622_2223106_031/EMIT_L2B_MIN_001_20220819T092622_2223106_031.nc
EMIT_L2B_MIN_001_20220819T092634_2223106_032,2022-08-19T09:26:34.000Z,2022-08-19T09:26:46.000Z,100,76.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220819T092634_2223106_032/EMIT_L2B_MIN_001_20220819T092634_2223106_032.nc
EMIT_L2B_MIN_001_20220819T092658_2223106_034,2022-08-19T09:26:58.000Z,2022-08-19T09:27:10.000Z,100,74.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220819T092658_2223106_034/EMIT_L2B_MIN_001_20220819T092658_2223106_034.nc
EMIT_L2B_MIN_001_20220819T092710_2223106_035,2022-08-19T09:27:10.000Z,2022-08-19T09:27:21.000Z,100,76.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220819T092710_2223106_035/EMIT_L2B_MIN_001_20220819T092710_2223106_035.nc
EMIT_L2B_MIN_001_20220819T092721_2223106_036,2022-08-19T09:27:21.000Z,2022-08-19T09:27:33.000Z,100,76.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220819T092721_2223106_036/EMIT_L2B_MIN_001_20220819T092721_2223106_036.nc
EMIT_L2B_MIN_001_20220823T074856_2223505_035,2022-08-23T07:48:56.000Z,2022-08-23T07:49:08.000Z,100,74.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220823T074856_2223505_035/EMIT_L2B_MIN_001_20220823T074856_2223505_035.nc
EMIT_L2B_MIN_001_20220823T074908_2223505_036,2022-08-23T07:49:08.000Z,2022-08-23T07:49:20.000Z,100,74.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220823T074908_2223505_036/EMIT_L2B_MIN_001_20220823T074908_2223505_036.nc
EMIT_L2B_MIN_001_20220823T074944_2223505_039,2022-08-23T07:49:44.000Z,2022-08-23T07:50:05.000Z,100,142.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220823T074944_2223505_039/EMIT_L2B_MIN_001_20220823T074944_2223505_039.nc
EMIT_L2B_MIN_001_20220827T061129_2223904_022,2022-08-27T06:11:29.000Z,2022-08-27T06:11:41.000Z,100,82.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220827T061129_2223904_022/EMIT_L2B_MIN_001_20220827T061129_2223904_022.nc
EMIT_L2B_MIN_001_20220827T061141_2223904_023,2022-08-27T06:11:41.000Z,2022-08-27T06:11:53.000Z,100,79.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220827T061141_2223904_023/EMIT_L2B_MIN_001_20220827T061141_2223904_023.nc
EMIT_L2B_MIN_001_20220827T061153_2223904_024,2022-08-27T06:11:53.000Z,2022-08-27T06:12:05.000Z,100,83.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220827T061153_2223904_024/EMIT_L2B_MIN_001_20220827T061153_2223904_024.nc
EMIT_L2B_MIN_001_20220827T061205_2223904_025,2022-08-27T06:12:05.000Z,2022-08-27T06:12:17.000Z,100,79.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220827T061205_2223904_025/EMIT_L2B_MIN_001_20220827T061205_2223904_025.nc
EMIT_L2B_MIN_001_20220827T061217_2223904_026,2022-08-27T06:12:17.000Z,2022-08-27T06:12:28.000Z,100,80.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220827T061217_2223904_026/EMIT_L2B_MIN_001_20220827T061217_2223904_026.nc
EMIT_L2B_MIN_001_20220827T061228_2223904_027,2022-08-27T06:12:28.000Z,2022-08-27T06:12:51.000Z,100,148.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220827T061228_2223904_027/EMIT_L2B_MIN_001_20220827T061228_2223904_027.nc
